Choice_1,Choice_2,Choice_3,Choice_4,Choice_5,Choice_6,Choice_7,Choice_8,Choice_9,Choice_10,Choice_11,Choice_12,Choice_13,Choice_14,Choice_15,Choice_16,Choice_17,Choice_18,Choice_19,Choice_20,Choice_21,Choice_22,Choice_23,Choice_24,Choice_25,Choice_26,Choice_27,Choice_28,Choice_29,Choice_30,Choice_31,Choice_32,Choice_33,Choice_34,Choice_35,Choice_36,Choice_37,Choice_38,Choice_39,Choice_40,Choice_41,Choice_42,Choice_43,Choice_44,Choice_45,Choice_46,Choice_47,Choice_48,Choice_49,Choice_50,Choice_51,Choice_52,Choice_53,Choice_54,Choice_55,Choice_56,Choice_57,Choice_58,Choice_59,Choice_60,Choice_61,Choice_62,Choice_63,Choice_64,Choice_65,Choice_66,Choice_67,Choice_68,Choice_69,Choice_70,Choice_71,Choice_72,Choice_73,Choice_74,Choice_75,Choice_76,Choice_77,Choice_78,Choice_79,Choice_80,Choice_81,Choice_82,Choice_83,Choice_84,Choice_85,Choice_86,Choice_87,Choice_88,Choice_89,Choice_90,Choice_91,Choice_92,Choice_93,Choice_94,Choice_95,Choice_96,Choice_97,Choice_98,Choice_99,Choice_100,Subj,Study
4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,4,4,3,2,1,2,3,4,4,3,4,2,4,1,4,1,4,4,4,1,4,1,2,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,2,3,3,3,4,1,2,1,1,1,4,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,379,Wood
4,3,2,1,2,1,3,4,1,2,3,4,2,4,2,4,2,4,2,2,2,4,4,3,1,4,1,3,4,3,3,4,4,4,4,4,4,4,4,4,4,2,3,1,4,2,3,1,4,4,2,3,4,2,4,1,4,1,1,4,4,4,2,3,3,3,3,3,4,4,4,1,4,2,4,3,4,1,4,4,3,4,2,4,2,4,3,4,4,2,4,4,2,4,4,4,2,4,4,3,380,Wood
1,1,3,2,4,2,2,2,2,1,1,1,2,1,2,3,4,3,3,3,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3,4,3,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,1,2,4,4,4,4,4,3,3,4,1,381,Wood
1,1,1,3,4,2,1,4,2,3,1,1,1,1,4,3,3,3,3,2,2,2,1,1,3,1,1,2,2,2,2,2,2,2,2,2,1,1,4,4,4,4,4,4,4,4,3,2,2,1,1,1,1,2,3,4,1,1,1,1,1,1,2,4,3,1,3,4,2,3,1,1,2,4,3,2,1,2,1,3,2,4,1,3,2,4,1,4,2,3,1,4,1,3,2,4,1,3,2,2,382,Wood
2,1,3,4,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,1,1,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,1,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,383,Wood
2,2,4,4,3,3,4,3,1,2,2,2,4,4,3,1,1,2,2,3,3,4,4,4,4,4,3,2,1,1,4,3,4,1,2,3,4,4,3,2,2,1,4,4,2,4,3,3,3,3,3,4,2,1,1,2,4,3,3,4,4,4,4,2,1,2,2,4,4,1,1,2,2,3,4,4,4,4,3,4,2,3,1,1,2,1,2,2,3,4,4,4,4,1,2,1,2,2,2,3,384,Wood
2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,1,1,1,4,4,1,1,3,3,3,3,4,2,2,2,3,4,1,1,4,3,4,3,4,4,4,4,2,4,1,1,4,3,3,3,2,4,4,1,3,4,1,3,2,4,3,2,1,4,3,3,3,4,3,4,4,4,1,4,3,2,3,4,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,385,Wood
3,2,4,1,2,4,1,1,2,3,4,2,3,2,4,2,1,4,3,1,2,3,2,4,2,4,3,4,3,1,2,1,4,4,3,2,1,1,1,1,2,1,4,2,3,2,1,1,4,4,3,1,2,2,3,1,3,2,4,3,2,1,4,3,2,1,1,2,3,4,2,4,3,4,3,2,2,2,2,2,2,1,1,4,3,4,1,1,1,1,1,3,3,1,3,1,3,1,3,1,386,Wood
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,2,1,3,3,4,2,3,2,4,1,2,3,4,1,1,1,1,2,3,4,2,3,4,2,2,1,1,1,2,3,4,4,4,4,3,3,3,3,3,4,2,1,3,3,3,2,1,3,3,4,4,4,3,4,1,2,3,4,3,2,1,3,4,3,4,3,4,3,4,3,3,3,2,3,3,1,3,3,3,3,3,2,387,Wood
1,3,4,2,1,1,2,2,2,2,2,2,2,2,4,4,3,2,2,2,2,2,3,4,1,4,3,1,3,4,4,4,2,4,1,4,2,2,2,2,3,1,2,2,4,3,1,1,2,2,2,3,4,4,4,2,2,1,3,2,4,2,4,1,4,2,4,3,1,4,2,3,1,4,2,2,2,4,3,1,2,2,4,1,3,4,2,1,4,2,3,1,4,2,2,4,1,1,2,2,388,Wood
2,2,2,2,2,2,2,2,2,2,1,3,4,2,2,2,2,1,1,3,3,4,2,2,3,2,2,4,4,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,4,3,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,4,3,3,3,1,4,3,4,4,1,1,1,3,389,Wood
3,1,2,4,2,2,2,2,2,2,2,2,3,3,4,1,2,1,4,3,3,3,1,3,1,4,4,3,4,3,4,3,4,1,4,1,4,3,3,3,3,4,4,3,4,3,4,3,4,3,1,4,3,1,3,4,4,3,4,3,4,3,3,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,390,Wood
4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,4,4,2,2,2,2,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,3,2,1,2,3,3,3,2,3,2,2,2,391,Wood
1,2,3,4,1,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,3,1,2,4,3,3,3,1,2,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,2,3,3,1,2,2,1,4,4,3,3,2,1,1,1,1,1,1,1,1,2,2,3,2,2,4,4,3,3,3,3,2,4,4,1,1,4,4,4,3,3,2,2,3,392,Wood
2,3,1,4,3,2,1,2,3,4,3,1,2,3,4,1,4,1,2,3,4,1,2,3,4,1,2,3,4,2,1,3,4,1,2,3,3,4,1,2,3,4,3,1,2,3,4,1,2,3,4,1,2,3,4,4,3,2,1,2,3,4,1,2,3,4,1,2,3,4,3,1,2,3,4,2,1,2,3,4,1,2,3,4,1,2,3,4,1,3,4,4,4,4,4,4,4,4,3,3,393,Wood
1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,1,1,4,4,3,4,1,2,3,4,4,4,4,4,4,3,4,2,1,2,3,2,4,4,4,3,3,4,4,3,3,4,4,3,3,4,4,3,3,4,4,4,4,4,3,1,3,3,4,4,4,3,4,3,4,3,3,4,4,2,4,4,3,4,3,4,4,4,4,4,3,3,3,3,3,4,394,Wood
3,2,2,3,2,3,2,2,2,2,2,2,4,3,4,2,1,2,4,2,3,1,2,1,2,4,3,1,3,4,1,4,3,2,1,2,3,4,4,4,4,1,2,3,2,2,4,2,4,1,2,1,4,3,2,2,4,3,1,2,3,3,3,2,2,2,2,4,4,4,1,3,4,4,2,4,2,1,2,2,1,2,1,3,2,2,2,4,1,2,2,2,2,2,2,2,4,2,2,4,395,Wood
4,3,2,1,1,1,2,3,4,3,2,2,2,4,4,4,4,4,2,2,2,4,2,4,4,3,1,2,3,2,1,2,4,3,2,1,3,4,3,1,1,1,2,2,3,4,4,4,1,4,4,3,4,3,4,3,4,4,3,2,1,3,4,3,4,1,4,3,3,2,1,3,4,4,3,2,4,4,4,3,2,1,3,3,2,3,4,3,4,4,2,1,3,4,4,3,3,4,2,3,396,Wood
3,3,4,2,2,1,1,1,4,3,4,4,1,2,2,1,1,1,4,4,4,1,2,4,4,3,2,1,3,2,4,3,2,1,2,4,3,1,2,2,4,3,3,1,1,1,1,1,4,2,2,4,1,2,2,4,4,1,3,2,2,2,2,2,2,2,3,3,1,1,4,3,2,2,4,1,3,1,4,1,1,1,1,3,3,2,2,4,4,2,3,2,4,1,1,4,2,3,4,2,397,Wood
1,3,4,3,1,1,3,3,4,4,1,2,2,4,2,3,4,2,1,4,2,2,3,4,3,1,1,3,2,1,4,3,1,4,1,2,1,3,4,4,3,2,2,2,4,1,3,2,1,4,2,3,3,4,3,1,2,3,2,1,4,4,3,2,3,4,2,3,1,2,3,2,4,3,2,4,3,2,2,1,2,3,3,1,1,4,3,2,1,2,1,3,4,1,3,1,2,4,1,4,398,Wood
3,4,2,1,2,2,2,1,4,2,1,2,2,3,3,4,2,4,2,4,3,3,3,4,3,1,1,4,4,4,4,3,2,2,2,2,2,3,3,3,3,4,3,4,4,4,4,4,4,2,1,4,3,4,3,4,2,1,1,3,3,3,4,3,3,3,2,1,4,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,399,Wood
1,2,3,4,2,1,1,2,3,4,3,4,2,4,1,3,2,4,1,2,4,3,2,4,1,3,1,2,4,1,3,2,4,1,2,4,3,1,2,3,2,4,2,4,2,3,1,4,4,4,4,4,4,4,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,400,Wood
1,1,3,4,2,2,1,2,2,2,2,2,2,2,3,4,3,4,4,4,4,4,4,4,4,1,3,1,3,2,2,2,2,2,4,4,1,1,4,3,4,3,2,4,2,2,2,4,4,4,4,4,1,2,3,3,2,2,4,4,4,4,1,4,3,4,4,4,2,2,4,2,2,2,2,3,2,3,2,2,2,2,1,4,2,2,2,2,4,2,2,2,2,2,2,2,4,2,2,2,401,Wood
3,3,3,1,3,4,1,1,2,2,3,4,2,4,2,4,1,3,2,4,4,4,1,2,3,2,2,2,4,4,4,3,1,2,3,1,2,4,4,3,1,2,4,2,1,3,3,2,3,4,4,1,1,1,3,3,4,3,4,3,4,1,3,4,1,1,2,3,4,1,2,4,4,3,1,4,4,4,3,3,4,4,2,4,4,3,2,1,4,3,4,4,4,4,4,3,1,2,2,4,402,Wood
1,3,1,2,1,2,2,4,3,3,1,2,2,1,1,1,4,3,4,4,4,2,3,3,4,4,1,1,2,2,3,3,3,3,2,4,4,3,3,4,4,2,4,4,1,2,3,4,4,2,2,4,4,4,4,2,2,2,2,4,3,3,2,1,4,2,4,3,1,1,1,1,2,3,3,3,3,4,2,4,1,4,3,4,2,4,1,2,2,3,3,4,3,3,4,3,3,3,3,3,403,Wood
2,1,2,1,1,4,3,3,3,4,2,2,2,2,2,1,2,2,1,3,3,2,2,2,2,1,4,3,2,2,2,2,2,1,2,2,2,3,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,1,2,3,3,3,2,1,4,4,2,3,4,3,3,4,2,1,4,4,2,3,4,1,1,2,1,2,1,4,4,404,Wood
1,3,1,3,1,2,2,4,3,2,2,4,1,3,4,2,1,3,2,4,2,1,3,2,4,3,2,4,1,3,4,2,4,3,1,4,2,4,3,2,1,4,3,4,2,4,3,4,1,4,3,4,4,4,2,4,4,3,1,4,2,3,4,1,4,3,2,4,3,4,1,4,2,4,3,2,4,1,3,3,4,3,2,1,4,4,3,4,2,4,2,4,3,2,1,4,3,2,4,1,405,Wood
1,1,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,3,2,1,2,3,4,4,4,4,4,4,3,3,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,1,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,4,2,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,1,3,3,3,3,3,3,3,3,406,Wood
1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,2,3,4,3,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,2,4,1,1,4,2,3,4,3,3,4,4,2,4,4,2,3,4,4,3,2,2,2,2,3,2,3,3,4,4,4,4,4,4,4,4,2,2,2,2,1,1,3,3,4,4,4,4,4,4,4,407,Wood
1,2,3,4,1,2,3,4,1,2,3,1,2,2,1,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,4,4,4,4,4,2,2,2,2,2,1,1,1,2,2,3,3,4,4,1,1,2,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,2,2,2,2,2,4,4,4,4,4,4,4,4,1,1,2,2,408,Wood
1,1,1,2,2,3,3,4,4,2,2,3,4,4,2,2,4,4,1,1,2,2,4,4,2,3,3,4,4,1,4,2,2,4,4,4,4,1,2,2,2,3,3,3,3,4,1,3,2,4,2,3,4,1,1,2,2,2,3,4,1,2,3,4,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,3,3,3,2,2,2,2,409,Wood
1,4,1,3,1,2,2,2,2,2,3,2,1,4,2,1,1,1,2,2,2,2,4,3,1,2,4,2,3,1,4,4,4,4,4,4,4,4,2,3,3,3,4,4,4,4,4,4,4,4,3,3,1,3,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,2,2,1,1,2,2,2,2,2,4,4,4,4,4,3,4,4,1,2,1,2,2,2,1,2,3,2,3,2,3,3,410,Wood
3,2,3,2,4,3,2,1,3,4,2,1,3,2,2,4,4,3,3,1,2,3,3,4,4,4,4,4,4,3,3,3,3,1,1,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,1,1,4,4,3,3,2,1,1,2,2,3,3,4,4,4,4,3,1,1,1,4,4,4,4,4,4,4,3,2,2,1,1,2,2,2,2,2,2,2,411,Wood
4,3,2,2,1,2,3,1,1,4,3,1,2,2,1,4,2,3,1,2,3,4,2,1,3,4,4,4,2,4,4,4,3,1,2,3,1,2,4,3,4,1,2,4,3,4,1,3,4,3,3,4,4,4,4,4,4,4,4,4,4,2,2,1,4,4,4,3,3,3,3,4,2,1,4,4,4,4,1,1,2,2,2,4,4,4,3,3,3,2,2,4,4,4,3,3,4,4,4,1,412,Wood
3,2,1,4,1,2,1,3,4,2,2,2,2,2,2,2,1,1,3,4,4,4,4,4,4,4,4,1,2,3,4,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2,2,2,2,2,2,3,3,3,3,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,413,Wood
1,1,1,1,1,1,2,2,3,3,4,4,1,2,1,4,4,3,3,3,4,1,2,1,4,4,3,3,2,2,1,4,3,2,1,1,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2,4,414,Wood
2,3,4,1,2,3,4,1,2,1,2,3,4,1,1,1,2,3,2,4,1,1,2,3,3,4,4,2,2,3,4,1,2,2,2,3,4,3,2,1,1,2,2,3,4,4,3,2,2,2,3,1,2,2,3,3,4,4,3,2,1,2,3,4,3,2,1,2,3,3,2,4,4,3,2,3,4,2,3,4,2,3,4,2,1,2,3,4,3,2,4,4,2,2,3,2,1,4,2,3,415,Wood
1,4,4,3,1,2,2,1,1,4,4,3,3,2,2,4,4,4,2,2,2,4,4,2,2,1,4,3,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,2,1,1,1,3,3,3,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,416,Wood
1,1,1,2,2,3,3,4,4,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,417,Wood
1,3,1,4,4,2,3,1,2,2,4,3,2,2,4,3,3,4,4,4,4,4,4,3,3,2,2,2,2,3,3,4,4,4,4,3,3,3,2,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,3,3,2,3,1,1,1,1,2,2,3,3,4,4,3,3,2,2,1,2,2,2,3,3,3,3,4,4,2,2,1,1,2,2,3,3,3,3,4,4,3,2,418,Wood
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,4,3,2,1,2,3,3,4,2,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,3,4,4,4,4,4,4,4,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,2,2,3,3,3,419,Wood
2,4,2,1,4,3,1,2,1,4,2,3,1,4,3,1,2,3,4,1,2,3,1,4,3,2,1,4,3,1,4,1,2,3,4,3,4,2,1,2,3,1,4,3,2,4,1,2,3,1,4,3,4,2,4,2,3,1,4,3,2,4,3,1,2,2,2,2,2,2,4,3,1,2,3,4,1,3,2,2,2,2,2,2,4,2,2,2,2,1,2,3,1,2,4,4,4,3,2,4,420,Wood
1,3,4,1,2,1,3,2,4,3,2,4,2,2,4,2,2,2,2,4,1,2,4,2,2,3,2,3,4,4,4,4,2,3,2,2,1,2,4,4,4,4,3,4,4,4,4,4,4,2,2,3,3,1,4,4,4,4,3,2,4,4,4,2,3,3,4,4,1,4,4,4,1,3,2,2,4,4,4,3,3,2,2,4,4,3,3,4,3,4,4,4,4,4,3,4,3,4,2,2,421,Wood
3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,1,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,1,1,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,422,Wood
1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,1,2,3,4,1,2,3,4,4,3,2,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,1,1,1,4,4,4,3,3,2,2,2,2,4,4,4,4,4,4,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,423,Wood
2,1,3,2,3,1,1,4,3,3,2,1,1,4,3,3,3,2,4,1,1,1,1,2,4,3,3,3,3,2,2,1,1,4,4,4,3,3,2,2,1,1,3,3,2,4,1,1,1,1,4,4,3,2,4,4,4,1,2,2,3,3,4,1,2,2,2,3,4,4,4,4,4,3,3,3,2,1,4,3,4,3,3,3,2,2,2,2,3,3,4,1,2,2,3,2,1,4,4,4,424,Wood
3,3,4,4,3,4,4,1,1,2,1,2,2,4,1,3,4,1,3,4,2,4,2,4,4,2,2,2,2,3,3,3,4,3,3,4,4,4,4,1,1,4,4,4,4,4,1,1,2,2,4,1,2,4,4,1,4,1,2,4,2,1,4,1,4,1,2,2,4,1,1,4,2,2,2,2,2,3,3,4,3,1,2,1,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,2,425,Wood
3,4,3,1,2,3,2,2,4,1,3,2,1,3,4,4,2,3,1,4,3,2,2,4,1,3,2,4,2,3,2,2,1,1,3,3,2,2,4,4,3,3,2,4,4,4,1,1,2,3,2,2,4,3,2,1,1,1,3,2,3,3,4,2,3,2,1,2,3,2,1,4,3,2,3,3,1,2,2,2,1,3,1,2,4,4,4,3,2,2,2,1,2,4,3,2,2,4,3,1,426,Wood
1,2,3,4,4,1,2,4,3,1,4,3,1,2,3,4,2,3,4,1,1,3,2,4,2,1,3,4,2,3,2,1,3,4,2,3,1,4,4,3,2,2,1,4,3,3,4,3,1,3,2,4,4,2,1,1,2,3,4,2,2,2,1,1,3,4,2,3,4,1,1,2,1,4,4,4,4,4,3,2,1,4,3,4,4,4,3,1,1,3,4,3,4,2,3,3,1,2,2,2,427,Wood
1,2,1,4,2,3,1,4,2,3,4,1,2,3,4,2,3,1,4,2,3,2,3,4,3,2,4,3,1,2,3,4,2,3,4,1,2,3,4,2,3,4,2,3,4,1,3,2,4,3,2,3,4,2,3,1,2,3,3,4,2,3,4,3,2,4,3,2,4,3,2,3,4,2,3,4,1,2,3,4,2,3,4,3,2,3,3,2,1,2,3,4,2,3,4,3,2,3,2,4,428,Wood
4,1,3,2,2,1,3,4,1,3,4,2,2,2,4,2,4,2,4,2,4,2,4,1,3,1,4,2,4,3,2,2,4,2,4,2,3,1,4,1,2,2,2,2,2,2,2,4,3,1,1,2,3,4,2,2,2,4,2,4,2,4,2,4,2,4,2,2,2,1,4,1,2,3,4,2,1,4,3,4,4,4,4,4,4,2,2,3,1,4,2,1,3,4,4,4,4,4,3,2,429,Wood
1,1,1,1,1,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,2,4,4,4,1,1,1,1,3,3,2,2,2,2,2,4,4,4,4,3,3,4,4,4,4,4,4,1,4,3,4,4,4,4,3,3,4,4,4,4,3,3,3,2,2,3,4,4,4,4,4,4,3,1,1,1,1,1,4,4,4,4,3,4,4,4,2,2,2,2,430,Wood
4,4,4,3,3,2,2,1,1,2,2,1,2,2,2,3,3,3,2,2,1,1,4,4,4,4,4,3,3,4,4,1,1,1,1,2,2,2,2,3,3,4,4,4,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,1,1,1,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,431,Wood
3,3,3,3,2,2,2,4,4,1,1,1,1,1,1,1,1,1,2,2,2,3,4,4,4,3,2,1,2,2,3,3,3,3,4,4,3,2,2,2,1,1,2,2,3,4,4,4,2,2,2,1,1,3,2,2,2,1,1,1,1,2,3,3,4,1,1,1,3,3,4,4,3,2,2,1,2,3,4,1,2,2,3,4,1,2,2,1,1,2,2,3,4,3,2,1,4,4,3,3,432,Wood
3,1,4,3,2,3,4,1,2,4,1,2,1,3,1,2,3,2,2,2,1,3,2,2,4,1,2,2,3,2,4,1,1,2,3,1,4,2,1,1,3,2,4,1,1,2,3,4,1,2,3,2,2,4,1,2,3,1,4,3,1,3,2,1,3,2,1,4,2,3,1,2,4,1,2,3,1,4,1,3,2,3,2,3,2,1,4,1,3,2,3,2,3,4,1,2,3,4,4,4,433,Wood
4,2,2,2,3,1,4,1,3,2,1,1,4,2,3,2,3,4,1,2,3,4,1,2,4,1,2,3,1,4,2,2,1,2,3,4,2,3,1,1,2,2,4,1,2,3,4,2,1,1,2,3,1,4,2,4,2,1,4,3,1,4,3,2,3,1,2,4,3,4,1,3,2,1,4,2,4,1,3,1,4,3,2,4,1,2,3,4,1,1,3,2,4,2,3,4,1,3,2,4,434,Wood
2,3,1,2,4,1,2,3,1,2,3,2,2,3,4,1,2,3,2,3,1,4,2,2,3,1,2,3,2,2,1,2,2,1,2,3,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,4,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,4,4,435,Wood
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,1,4,4,4,4,4,4,436,Wood
1,4,1,1,2,3,4,2,4,4,3,4,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,4,2,4,2,2,2,2,4,4,4,4,4,4,3,3,3,4,4,4,4,1,4,4,4,4,4,4,2,2,4,4,4,4,2,2,4,4,4,2,4,4,2,2,2,4,4,4,4,4,4,4,4,1,1,1,3,3,3,2,2,2,2,2,2,437,Wood
3,4,2,1,2,1,1,2,3,2,3,4,2,1,2,3,2,1,3,4,2,1,2,1,2,3,4,4,4,3,4,4,1,1,2,2,3,3,4,4,2,3,4,4,4,2,1,3,3,4,4,4,3,2,1,2,3,4,4,3,2,1,1,1,2,2,3,3,4,4,3,2,2,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,2,2,438,Wood
1,1,2,2,3,3,4,4,3,2,2,1,4,4,4,4,4,4,4,4,3,3,2,2,1,1,2,3,4,3,4,4,2,1,2,3,4,1,2,3,4,2,1,2,3,4,4,2,1,2,4,4,4,3,2,2,4,3,2,4,4,4,4,4,4,4,4,3,2,2,1,2,4,2,4,4,4,4,4,3,4,2,3,2,2,4,4,4,4,2,3,4,4,2,2,2,2,2,2,2,439,Wood
2,1,2,3,1,4,2,1,1,2,2,3,4,3,1,1,2,2,3,2,1,1,2,3,1,4,4,4,4,4,1,3,3,3,2,2,4,4,1,1,1,2,2,1,4,4,4,2,2,2,2,1,4,4,2,2,3,1,1,4,4,3,3,4,2,2,3,3,4,4,4,1,1,2,2,2,3,2,2,4,4,2,2,4,3,2,1,4,4,2,2,1,1,2,4,4,3,3,4,2,440,Wood
1,2,3,4,3,2,1,4,3,2,1,2,3,3,2,2,4,2,4,1,1,4,2,2,1,4,2,2,1,4,1,1,2,4,4,4,1,2,2,4,4,2,2,1,1,4,2,1,1,2,4,1,2,3,3,4,4,1,2,1,4,3,2,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,4,4,4,4,2,3,1,1,2,3,4,2,2,2,441,Wood
3,2,4,1,2,3,4,3,2,2,2,2,2,2,2,3,3,2,2,2,1,1,3,3,4,4,2,2,3,3,4,4,4,1,1,4,4,4,3,4,4,4,1,1,2,3,2,2,4,4,3,2,1,2,3,4,4,4,4,4,1,1,4,4,4,4,4,3,2,4,4,4,4,3,4,4,4,4,4,1,2,3,3,4,1,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,442,Wood
2,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,4,4,4,1,1,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,1,2,443,Wood
